Tarih;Saat;Toplam;Benzin;LPG;FuelOil;Hibrit;Motorin;Elektrik;Yenilenebilir;EndustriyelYakýt;CNG;ÝthalDizel;Biyoyakit;YurtDisiYakýt;"AtikYagYakiti
AtikYagYakiti"
29.03.2023;10:00;38159,4;7376,81;4890,8;4559,53;4216,04;7071,11;6010,79;476,21;89,2;1212,86;496,42;929,75;595,37;46,84
29.03.2023;11:00;38583,79;7136,02;5554,63;4624,03;4174,32;7086,63;5635,49;752,58;89,1;1211,2;498,28;941,96;646,16;47,93
29.03.2023;12:00;37227,25;6826,3;4963,49;4643,52;4127,24;7084,42;5030,82;709,2;89,2;1215,55;487,85;936,36;878,23;47,4
29.03.2023;13:00;37322,99;7069,82;5014,2;4686,43;4088,8;7034,56;4640,47;746,4;89;1200,21;480,19;943,78;1094,96;46,5
29.03.2023;14:00;37898,98;7198,98;5814;4634,57;4197,82;7019,92;4249,42;740,86;88,5;1203,83;493,7;942,05;1082,2;47,67
29.03.2023;15:00;38104,57;7550,99;5435,95;4717,06;4218,2;7023,3;4466,81;684,82;88,6;1209,83;492,5;931,76;1050,44;48,85
29.03.2023;16:00;38640,01;8314,19;5381,08;4685,14;4250,77;6896,24;4614,21;619,67;88;1203,69;492,61;938,95;918,32;51,68
29.03.2023;17:00;38548,63;8956,11;5652,17;4719,95;4279,99;6395,58;4447,27;264,11;87,5;1203,02;494,45;937,7;875,67;47,44
29.03.2023;18:00;38924,75;9634,29;5921,56;4711,79;4276,42;6409,78;4163,02;54,43;88,1;1208,67;501,3;941,53;774,91;51,28
29.03.2023;19:00;38221,89;9314,39;6339,54;4652,62;4284,87;6409,57;3807,16;0,5;88;1209,72;504,26;936,04;429,19;58,36
29.03.2023;20:00;39478,47;9743,32;7461,17;4618,27;4231,51;6456,6;3592,41;0,02;88,2;1222,55;496,82;944,35;376,39;61,4
29.03.2023;21:00;38709,11;9192,76;7723,55;4465,34;4082,88;6698,31;3131,43;0;88,3;1226,82;495,34;952,71;401,58;62,42
29.03.2023;22:00;37691,18;8341,27;7745,5;4615,59;3998,04;6727,58;2816,64;0;88,2;1231,2;498,62;952,79;432,38;57,91
29.03.2023;23:00;36188,43;7559,21;7196,76;4650,95;4010,15;6762,72;2593,23;0;86,6;1224,12;489,18;944,02;423,96;59,86
30.03.2023;00:00;34119,47;7503,23;5711,33;4574,78;3863,7;6410,69;2535,57;0;88,2;1239,05;478,35;963,79;505,93;57,18
30.03.2023;01:00;32632,16;7407,19;4397,78;4564,12;3849,86;6403,57;2340,31;0;87,5;1242,13;479,41;968,92;641,63;64,28
30.03.2023;02:00;31950,93;7491,44;3911,3;4526,27;3795,53;6417,95;2103,07;0;86,1;1241,61;482,58;971,34;672,7;63,37
30.03.2023;03:00;32077,9;7724,38;3904,25;4569,04;3782,55;6407,91;1933,99;0;86,5;1241,46;483,39;969,56;724,22;65,19
30.03.2023;04:00;32571,79;7661,86;4297,95;4637,64;3839,12;6403,76;1919,07;0;85,5;1241,04;489,84;960,71;781,82;63,6
30.03.2023;05:00;32156,46;7720,77;3858,91;4594,41;3819,41;6391,64;1898,55;1,73;86;1244,02;492,16;932,62;863,3;65,27
30.03.2023;06:00;30906,65;7658,4;3001,17;4615,7;3736,88;6403,07;1791,73;16,9;86,3;1244,01;473,71;927,5;698,04;65,57
30.03.2023;07:00;30874,25;7184,1;3522,82;4558,36;3717,5;6477,32;1749,29;142,93;86,2;1247,88;474,28;932,66;532,33;63,12
30.03.2023;08:00;34257,93;9021,11;4824,51;4458,68;3854,09;6490,97;1760,44;335,37;87,8;1247,69;487,33;935;503,69;63,58
30.03.2023;09:00;35143,01;8997,92;5104,58;4457,19;3858,34;6633,99;1720,39;880,83;88;1266,13;490,12;916,43;486,18;57,45
30.03.2023;10:00;34710,52;9080,9;4346,51;4365,91;3867,34;6773,25;1904,31;879,84;88,6;1276,76;479,53;931,12;467,35;59,22
30.03.2023;11:00;34793,46;8545,99;4251,97;4357,46;3805,33;6744,29;2262,79;1015,12;89,7;1266,17;486,83;936,97;785,13;58,04
30.03.2023;12:00;33667,76;7204,17;3875,45;4422,63;3824,52;6804,14;2773,81;984,08;89,1;1258,07;479;925,01;778;62,11
30.03.2023;13:00;33692;7313,11;3784,32;4479,9;3857,14;6121,26;3124,85;1071,21;89,2;1241,25;477,85;942,01;939,59;62,64
30.03.2023;14:00;35403,72;8143,96;3803,87;4418,38;3795,19;6798,72;3376,67;1137,71;90;1225,95;483,22;942,08;938,25;62,05
30.03.2023;15:00;35746,87;8809,91;3818,99;4306,32;3835,9;6793,44;3369,59;966,85;89;1211,17;489,08;906,97;902,25;59,73
30.03.2023;16:00;36905,96;9910,68;3982,33;4251,28;3883,72;6843,74;3390,04;762,4;90;1210,06;494,55;945,51;890,66;61,11
30.03.2023;17:00;37493,79;10115,61;4672,76;4180,71;3901,14;6962,04;3228,8;536,16;88,3;1214,22;492,05;947,87;898,82;67,64
30.03.2023;18:00;38469,88;10909,35;5256,72;4208,61;3948,05;7214,11;3027,67;57,82;87,6;1205,76;495,12;952,12;853,02;66,26
30.03.2023;19:00;38335,76;10840,31;5722,98;4181,27;3983,46;7389,35;2637,14;0,28;87,9;1229,78;494,54;953,16;566,6;61,32
30.03.2023;20:00;39722,24;10919,13;7222,58;4180,04;3903,11;7415,78;2604,15;0;86,8;1232,54;499,89;944,07;467,88;60,81
30.03.2023;21:00;38882,72;10096,31;7266,77;4279,43;3776,42;7397,13;2511,51;0;88,3;1242,85;505,15;939,53;536,8;61,47
30.03.2023;22:00;37825,4;8738,89;7644,15;4285,79;3781,05;7385,8;2485,31;0;88,6;1253,22;485,8;945,57;492,44;57,73
30.03.2023;23:00;36099,51;7372,99;7369,46;4261,47;3669,68;7404,42;2412,7;0;87,7;1242,01;491,82;924,82;622,44;61,16
31.03.2023;00:00;34406,48;7106,47;5957,5;4249,71;3454,68;7379,89;2541,72;0;85,6;1269,35;500,04;915,77;709,33;57,58
31.03.2023;01:00;32857,06;6692,36;4629,28;4240,65;3418,78;7392,06;2682,71;0;85;1279,86;497,84;928,35;769,54;57,37
31.03.2023;02:00;32115,16;6772,59;3568,51;4245,04;3344,95;7394,37;2833,66;0;84,6;1283,65;500,17;932,09;915,49;58,99
31.03.2023;03:00;32098,03;6910,17;3262,01;4272,81;3274,13;7397,65;3078,47;0;83,3;1286,7;505,19;929,26;847,22;63,45
31.03.2023;04:00;32604,29;6816,39;3581,79;4279,8;3326,44;7408,95;3234,2;0;82,9;1284,5;504,15;931,37;901,53;64,6
31.03.2023;05:00;32128,67;5912,89;3859,44;4211,97;3339,55;7390,21;3532,04;1,41;83,6;1289,13;503,04;922,09;829,53;68,31
31.03.2023;06:00;30806,48;5211,66;3165,57;4128,19;3257,82;7393,5;3926,48;15,34;83,6;1287,28;500,39;923,83;664,04;65,53
31.03.2023;07:00;30680,82;5375,58;2820,02;4216,75;3091,17;7399,6;4159,6;119,83;83,5;1292,52;478,67;934,38;462,04;63,9
31.03.2023;08:00;33950,28;6935,77;3438,57;4257,04;3352,91;7393,52;4289,19;767,45;85;1287,64;480,91;937,73;476,32;64,97
31.03.2023;09:00;34486,48;6756,42;4051,6;4230,57;3257,16;7116,34;4189,33;1292,76;85,8;1267,49;473,91;916,02;601,06;64,76
31.03.2023;10:00;33973,75;6316,25;4108,13;4259,79;3374,57;6902,85;4108,36;1345,87;85,6;1250,04;475,27;925,41;573,37;64,98
31.03.2023;11:00;34243,35;6332,2;3880,25;4225,02;3487,92;7205,97;4151,88;1358,29;82,4;1241,39;456,42;938,04;633,84;64,27
31.03.2023;12:00;32756,96;5652,58;3134,83;4204,07;3378,88;7392,13;4112,91;1363,64;80,8;1234,57;442,13;939,78;566,17;69,01
31.03.2023;13:00;31513,35;5485;2617,21;4210,9;3219,47;7095,46;4073,69;1342,03;80;1231,67;436,84;938,29;535,36;66,39
31.03.2023;14:00;33691,27;6551,11;3140,85;4220,57;3329,65;7359,97;4110,53;1245,81;80,4;1208,05;439,68;946,53;811,19;68,09
31.03.2023;15:00;34425,34;7031,95;3196,72;4256,26;3346,86;7396,2;4228,91;1259,04;80;1184,19;452,69;941,33;798,39;69,54
31.03.2023;16:00;35625,79;7037,14;4064,6;4183,78;3480,92;7401,21;4648,97;1196,75;79,8;1145,81;451,32;943,59;741,94;66,7
31.03.2023;17:00;36997,78;7113,39;5396,33;4122,18;3542,12;7378,94;4983,13;710;80,1;1141,65;459,64;946,06;872,87;72,53
31.03.2023;18:00;38257,71;8692,08;5402,72;4162,69;3522,8;7386,42;5250,77;75,04;80,4;1147,91;462,96;927,68;889,98;70,8
31.03.2023;19:00;37994,96;8410,53;5639,5;4104,77;3468,83;7388,97;5467,84;0,58;80,4;1163,89;456,37;914,38;640,11;71,12
31.03.2023;20:00;39196,57;9098,64;5938,66;4215,16;3516,95;7385,26;5648,14;0,01;80,4;1173,92;472,58;930,59;482,02;70,99
31.03.2023;21:00;38436,51;8238,02;6221,19;4227,13;3493,63;7390,24;5508,53;0;79,4;1181,08;479,51;928,53;430,54;71,04
31.03.2023;22:00;37398,03;7012,06;6571,25;4253,9;3308,05;7387,02;5540,1;0;80,1;1191,54;491,4;923,69;386,19;69,48
31.03.2023;23:00;36166,15;6394,36;6440,49;4209,31;3162,18;7364,16;5513,57;0;79,6;1196,16;493,99;898,47;162,63;65,77
01.04.2023;00:00;34462,44;5972,01;6180,83;4126,2;2907,96;6914,95;5468,38;0;79,2;1219,92;514,38;907,93;-84,24;71,67
01.04.2023;01:00;32832,65;5483,68;4666,72;4015,21;2923,94;6868,34;5396,97;0;79,3;1229,68;516,52;897,36;498,8;72,67
01.04.2023;02:00;31912,98;5569,7;3837,4;4027,38;2984,01;6374,41;5468,01;0;77,9;1240,12;515,07;905,89;657,36;72,48
01.04.2023;03:00;31932,23;5800,87;3959,05;4029,24;2994,76;6145,83;5541,07;0;77,7;1242,19;517,04;894,96;465,67;73,97
01.04.2023;04:00;32235,36;5775,33;4309,38;4055,2;3054,45;6079,96;5738,56;0;77,6;1245,03;522,74;892,85;226,21;72,59
01.04.2023;05:00;31575,32;5679,89;3743,62;4034,71;2810,21;6013,11;5958,65;1,41;78,8;1240,72;499,69;885,43;373,04;72,79
01.04.2023;06:00;29708,65;4454,75;3000,1;4044,67;2766,46;5448,01;6286,52;15,94;77;1241,42;522,92;887,09;707,71;72,81
01.04.2023;07:00;28380,41;2547,23;3230,41;4070,69;2733,76;5728,14;6413,33;137,96;77,2;1243,6;489,17;892,41;560,85;70,2
01.04.2023;08:00;29338,49;2455,04;3499,19;4041,75;3052,59;5778,85;6547,71;403,63;79,5;1240,89;524,42;884,18;578,2;69,29
01.04.2023;09:00;29825,86;2321,36;3625,47;4117,67;3075,14;5564,95;6466,95;1075,93;80,7;1226,2;516,75;898,18;602,84;72,67
01.04.2023;10:00;29571;2246,02;3264,79;4137,95;3000,99;5450,07;6697,68;1402,36;81,5;1212,36;511,76;905,85;409,26;67,16
01.04.2023;11:00;29773,59;2098,7;3675,29;4127,62;2910,3;5139,15;7108,49;1419;73,6;1193,16;503,22;904,67;365,4;69,53
01.04.2023;12:00;28890,61;1938,64;3349,99;4015,6;2621,79;4594,42;7561,34;1428,92;72,8;1178,2;498,07;901,07;467,07;75,03
01.04.2023;13:00;29208,26;1957,43;3184,23;3940,88;2605,69;4631,92;7908;1423,74;73,8;1151,21;488,72;899,25;686,98;73,16
01.04.2023;14:00;29838,34;1997,78;3237,92;3826,55;2690,25;4771,53;8371,94;1341,43;73,7;1144,99;485,39;894,66;745,12;71,62
01.04.2023;15:00;30191,5;2446,43;3190,65;3806,2;2766,95;4736,99;8536,62;1074,17;72,8;1139,16;479,25;913,4;769,06;69,94
01.04.2023;16:00;31337,09;2772,51;3291,58;3728,83;2999,34;5272,21;8559,28;1060,18;79,8;1131,73;477,32;910,61;797,21;73,24
01.04.2023;17:00;33532,27;4396,87;4376,02;3867,54;3193,43;5326;8473,53;306,31;80;1113,51;477,31;907,18;758,51;75,01
01.04.2023;18:00;36065,06;5747,07;5017,52;3991,54;3371,92;5818,44;8450,57;81,78;81;1121,76;486,77;904,95;738,41;67,87
01.04.2023;19:00;36029,84;5720,73;4938,28;3986,39;3470,01;5849,26;8677,33;0,92;82,9;1138,79;488,35;889,28;538,3;66,05
01.04.2023;20:00;37034,7;6223,66;5241,48;4037,75;3578,75;5872,49;8891,89;0,01;83,4;1155,3;499,49;903,61;304,99;67,46
01.04.2023;21:00;36136,58;5545,81;4843,36;4024,67;3610,46;6008,91;8764,91;0;84,2;1171,57;514,63;907,09;407,31;68,2
01.04.2023;22:00;35144,74;3458,92;6215,54;3938,14;3686,9;5860,97;8591,57;0;84,7;1179,1;506,91;897,26;475,42;68,27
01.04.2023;23:00;33701,23;2446,96;6567,6;3916,54;3621,17;6121,47;8275,2;0;84,1;1160,52;503,92;875,25;-117,49;67,15
02.04.2023;00:00;32021,02;1859,85;5647,29;3770,25;3250,67;6055,94;8216,51;0;84;1192,17;510,02;903,31;320,65;71,27
